job_id,candidate_id,exp_years,skill_match,education_score,location_match,past_response_rate,position_in_feed,job_seniority,job_urgency_score,job_num_applicants_so_far,click,applied,shortlisted,relevance
0.0,cand_0.0_0,10.087097375723395,0.5802298793413706,0.7523289144335528,0,0.14622375645711758,50,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_1,4.036667923353464,0.515524638782809,0.5041786043908139,1,0.10944361603329451,8,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_2,3.3645514650739647,0.600837279338056,0.7502659879482331,0,0.12243374616874377,37,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_3,1.2321043912387515,0.44186831570318624,0.4646796378573296,0,0.6188745764348573,44,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_4,3.491692737895836,0.2593118978796513,0.3679043402218176,1,0.18193563526669035,1,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_5,3.2028826887671613,0.434130951486064,0.21918921647863232,0,0.11005919060479662,23,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_6,10.462034515747467,0.7616559323318313,0.20837934143501502,0,0.4564085427940005,6,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_7,3.3629727480727323,0.5553983121069674,0.751490810571396,0,0.1761113052109823,48,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_8,3.4487973177454374,0.5127732082045946,0.1189103480339605,0,0.18644175405620447,22,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_9,1.246849837025457,0.31335761007644575,0.08598235011094513,0,0.20689906962469773,36,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_10,1.7541940007646062,0.7839050422742401,0.17629136502213016,1,0.30595990608795287,54,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_11,4.83520023248098,0.6206870648710082,0.17534651145392188,0,0.4393342323265035,47,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_12,0.5210231734551506,0.5353810984160319,0.8231076228068998,0,0.15696694698233177,17,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_13,6.621811532431782,0.49166409207123646,0.3985066234742124,0,0.5050397022085158,15,0.0,0.7774048382411776,175.0,1,1,0,2
0.0,cand_0.0_14,6.745534280328296,0.10763325935868875,0.9903884573604824,1,0.35830594516209324,27,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_15,1.592879046870926,0.44793674226241487,0.13721125779061238,1,0.1967363367398091,49,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_16,4.304615775606443,0.259586427765467,0.6535398256936433,0,0.4512389687240004,31,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_17,7.884431034805232,0.29509630964549316,0.4487295072012506,0,0.471458318517816,34,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_18,3.0034440351781946,0.3000362690173147,0.39291817669707396,0,0.3261853580478449,28,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_19,2.575425212841771,0.40239484213081567,0.8750841990540823,0,0.7214215325008806,29,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_20,2.8383082154651267,0.1613080184187423,0.9755956458283996,0,0.49120913004530675,20,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_21,4.029840856782826,0.15377086605769136,0.8728589587741787,0,0.34416976704628927,43,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_22,1.9604363213352947,0.47398958150823134,0.19230067903513304,1,0.4913346709759323,2,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_23,2.3993976636682968,0.24844742678507567,0.22079792120893404,0,0.5114779676323982,5,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_24,4.089673425662963,0.3696272390795004,0.6560738790950633,0,0.047550755873553056,41,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_25,2.2387745952438385,0.34792568333416124,0.2890835816381917,0,0.05025859397448933,3,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_26,1.1430999132889679,0.5364085265322512,0.7347251307805799,1,0.10647712568589152,35,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_27,0.4667320211890369,0.4153530753592103,0.5664206508096447,1,0.4642340361126316,12,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_28,3.413800349694462,0.48591159757495533,0.5509087684904029,0,0.19912888177502766,14,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_29,7.553903326183531,0.3237757483352555,0.8285469248387858,0,0.08450168290260743,45,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_30,4.4637006003264785,0.27218328176482454,0.7105327717426778,1,0.16694922505976686,9,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_31,1.187039176519503,0.3716120091210095,0.026577764997291697,1,0.31391331482267504,7,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_32,1.7427850190726688,0.9418447741733036,0.049459137146015686,0,0.3907372404257884,39,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_33,2.5599003585555797,0.3087475365904486,0.6015584524560157,1,0.1638543895012978,52,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_34,10.68401794192494,0.5061528587409045,0.4861920756222755,1,0.35517532463479096,57,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_35,11.068385878804683,0.5283533849323034,0.2601846553429914,0,0.3637720979383461,38,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_36,10.221089798014106,0.20641622185804162,0.41865608731480164,1,0.6001741981966855,24,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_37,3.6833031150927065,0.44788943669626935,0.7579103187328605,0,0.30138409289552465,32,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_38,20.0,0.5768080434181946,0.82661148465793,0,0.844224763603197,0,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_39,1.8203666457787357,0.8025262863069642,0.5612230678900442,0,0.23090068253945492,18,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_40,2.4836495009501736,0.5058945445284966,0.385369480857103,0,0.17359375786979053,46,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_41,6.272741894293924,0.5633439122030565,0.270696761495107,1,0.43367545225960963,55,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_42,4.105590042632135,0.6049680830503902,0.5219184707692535,0,0.5582146084266786,13,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_43,4.280100553438442,0.7517184065803854,0.314749618564381,0,0.09678222914856828,30,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_44,1.3863403838745558,0.6509725032380965,0.5640951370472229,0,0.14901276044395,11,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_45,3.1847792976057483,0.7976995906863291,0.6766523825096377,1,0.3118149251954397,40,0.0,0.7774048382411776,175.0,1,1,0,2
0.0,cand_0.0_46,1.8442041466955303,0.466412580216767,0.06607921091939484,1,0.4504520677903152,16,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_47,0.9300783713408194,0.8065619402828946,0.0010674650227472382,1,0.09941091372697197,25,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_48,2.039766984245295,0.7249158324593867,0.21227713884074295,0,0.2871116810911284,53,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_49,4.106445633305946,0.6485055276770052,0.894511497718781,1,0.5869732563053821,33,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_50,5.574947247878359,0.38369377087529577,0.6462907632285592,1,0.32823751747081964,56,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_51,0.4460871146458212,0.515948148105297,0.17196035193702286,1,0.2729112002234095,4,0.0,0.7774048382411776,175.0,1,0,0,1
0.0,cand_0.0_52,3.3016261251421692,0.76633976141169,0.8902639618236188,0,0.6751988944487091,51,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_53,3.0733707599330313,0.6915149400030676,0.46995594028734,1,0.3942381008617035,26,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_54,3.950302952112934,0.43712394542311594,0.47609175667866066,0,0.44687374850796424,19,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_55,1.2088030265252183,0.6434584403922554,0.9355419438426551,0,0.5620829957429613,21,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_56,1.232300570141873,0.547575065276727,0.05948669218334002,0,0.384664516944324,42,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_57,7.691748330462233,0.4651376617951017,0.21517827462871852,0,0.2384618526804491,10,0.0,0.7774048382411776,175.0,1,1,0,2
0.0,cand_0.0_58,1.6119060716821314,0.10633395311718044,0.5857713251547224,0,0.3991122287873408,58,0.0,0.7774048382411776,175.0,0,0,0,0
0.0,cand_0.0_59,2.3861578718544934,0.5134277576853671,0.1954865095820041,0,0.3292217843945704,59,0.0,0.7774048382411776,175.0,0,0,0,0
1.0,cand_1.0_0,2.981417976155131,0.8944874218314023,0.13075181337631858,0,0.40158319072906207,23,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_1,2.134361556456276,0.5928277189120935,0.8069442243540357,0,0.39215375204305103,3,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_2,2.948333320579261,0.7019175911263488,0.9369072881309537,1,0.5084565291255906,43,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_3,2.1399940308717906,0.5204071199876321,0.6065321004079447,0,0.45100067325558935,35,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_4,4.508639456734064,0.6596936471303634,0.7103591920228293,1,0.12716884855121666,31,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_5,13.991987173342094,0.4351271023870063,0.7135866099074174,0,0.249136504288697,32,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_6,3.88724074720187,0.5682642835235246,0.9928079572704449,0,0.2681757552403773,57,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_7,2.214781177605069,0.3094753286167111,0.34153826220162287,1,0.10113842002295288,48,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_8,0.21268070837785452,0.6844315268736594,0.16285655124270249,0,0.3817736974457604,16,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_9,11.056019091921328,0.18314974358220465,0.5191672349143215,0,0.4135693690588212,18,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_10,4.050160650047752,0.42407494453062383,0.5332498098317082,1,0.31192239626129586,39,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_11,2.927674842818622,0.21310742195883994,0.17791248829614448,1,0.458433442905251,8,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_12,0.23380729266365682,0.4118275097743336,0.6131094189941395,1,0.502800225250268,52,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_13,3.049588654598451,0.6420926853629618,0.01412473347682397,0,0.3506007447285367,15,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_14,3.6710055334758107,0.5761925097312076,0.9276684024542216,1,0.19193262311825093,58,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_15,2.146632726352436,0.6538505404630214,0.26457427782126164,0,0.1880398346186729,19,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_16,0.9342661821275661,0.04452035420126563,0.03956020839019181,1,0.14080319945996653,6,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_17,0.8702096590397901,0.07098298747295122,0.10824944147485704,1,0.5243650935275601,45,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_18,11.171491215309747,0.4694781229063657,0.24024894827964172,0,0.4193407154021053,2,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_19,3.59175013579024,0.43961199034554393,0.2739061686060452,0,0.21401396839422013,46,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_20,2.14500383926886,0.8535420045647105,0.03280999949772867,0,0.24782413359563454,26,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_21,3.4311595960036096,0.3057632198941272,0.27935481219372915,0,0.43127999969299174,12,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_22,3.2543562051253128,0.15332055937787928,0.19294173649348212,0,0.628382611570265,9,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_23,0.8243263912518383,0.7244193218525892,0.3786209274345186,1,0.27773924129314065,5,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_24,6.29647445110331,0.44827198914400296,0.3851677373559692,0,0.10555364228805349,30,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_25,2.8674665048242893,0.4173606437216713,0.3390077406028791,0,0.23374240670031005,13,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_26,3.629184068031688,0.10595451014365771,0.327923883530704,1,0.4499446230112943,50,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_27,8.788100461166906,0.8666189878064742,0.08973127774125123,0,0.036000382786118404,7,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_28,0.9639671934843571,0.1925254982588592,0.02520494712616217,1,0.25177945641871047,20,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_29,1.706575473235351,0.23242918782204483,0.2021143001564666,1,0.16558008730807722,29,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_30,4.2110387668199545,0.891850309757771,0.7566494274166153,1,0.4079928465182825,33,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_31,6.210978155192376,0.31685188082728644,0.9908097655511221,0,0.2989589734397285,51,3.0,0.9718264260609674,95.0,1,0,0,1
1.0,cand_1.0_32,1.9770116767325472,0.35342856718537996,0.928526175057329,0,0.8209417073248364,14,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_33,2.0757746224707874,0.11384217350936537,0.5042193555377686,1,0.7785485771355,1,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_34,5.234733234781024,0.6768055537596731,0.5318238557779342,1,0.2414337376219116,56,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_35,13.285568010231692,0.5482919971062286,0.31458156903584256,0,0.15918580688335407,34,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_36,3.518480676717925,0.5125229553551159,0.7739394386376562,1,0.04355175744683959,41,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_37,1.7016987766613771,0.36755125319290005,0.7647566879326486,1,0.14416789913036882,40,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_38,1.2810333747863603,0.34738906066335196,0.8442723575824446,0,0.17796902618619967,55,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_39,2.974498979065818,0.2079413510005572,0.8955045771968844,1,0.1673326415062745,36,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_40,6.014747882696585,0.5939106913091533,0.43434924822529575,0,0.1908549160549052,28,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_41,17.122570341766778,0.6953840139597101,0.7668755681071976,1,0.276833806569479,49,3.0,0.9718264260609674,95.0,0,0,0,0
1.0,cand_1.0_42,2.59311376581776,0.5078726833615358,0.8063987287958786,1,0.24020452127462857,59,3.0,0.9718264260609674,95.0,0,0,0,0
